DEPT	CODE_COAL	Lay	AC	GR	CILD	DEN	CLL8	RT	AT10	AT20	AT30	AT60	AT90
2060.7	4	Y8	261.760	56.501	107.617	2.450	109.262	9.295	9.154	10.229	10.310	9.852	9.295
2060.8	3	Y8	262.779	65.055	104.621	2.468	106.429	9.563	9.401	10.439	10.543	10.093	9.563
2060.9	3	Y8	263.480	76.120	101.521	2.490	102.882	9.855	9.727	10.684	10.731	10.356	9.855
2061.0	0	Y8	263.790	88.228	98.572	2.510	99.309	10.148	10.075	10.944	10.916	10.624	10.148
2061.1	0	Y8	263.697	98.465	96.087	2.525	96.339	10.408	10.382	11.192	11.112	10.871	10.408
2061.2	0	Y8	263.267	101.744	94.422	2.535	94.607	10.592	10.571	11.392	11.302	11.062	10.592
2061.3	0	Y8	262.671	99.593	93.402	2.539	94.037	10.707	10.635	11.551	11.498	11.205	10.707
2061.4	0	Y8	261.949	95.971	92.769	2.537	94.427	10.780	10.591	11.688	11.725	11.323	10.780
2061.5	0	Y8	261.108	93.967	92.374	2.532	95.585	10.826	10.463	11.817	11.995	11.424	10.826
2061.6	0	Y8	260.173	95.453	92.167	2.527	97.283	10.850	10.281	11.939	12.302	11.508	10.850
2061.7	0	Y8	259.410	97.818	92.364	2.520	98.304	10.826	10.173	12.025	12.512	11.527	10.826
2061.8	0	Y8	259.079	97.411	92.979	2.515	98.355	10.755	10.167	12.065	12.579	11.479	10.755
2061.9	0	Y8	259.247	95.321	93.986	2.510	97.791	10.641	10.226	12.060	12.535	11.373	10.641
2062.0	0	Y8	259.821	94.205	95.413	2.504	96.983	10.483	10.311	12.004	12.405	11.215	10.483
2062.1	0	Y8	260.568	96.726	97.324	2.499	96.222	10.276	10.392	11.887	12.205	11.002	10.276
2062.2	0	Y8	260.773	102.474	100.001	2.492	95.822	10.003	10.436	11.678	11.911	10.714	10.003
2062.3	0	Y8	260.198	106.812	103.454	2.485	95.920	9.673	10.425	11.385	11.539	10.362	9.673
2062.4	0	Y8	259.001	105.839	107.699	2.477	96.653	9.294	10.347	11.018	11.100	9.956	9.294
2062.5	0	Y8	257.512	98.428	112.701	2.469	98.113	8.883	10.194	10.592	10.611	9.511	8.883
2062.6	0	Y8	256.203	86.421	118.313	2.461	100.289	8.458	9.973	10.133	10.101	9.050	8.458
2062.7	3	Y8	255.999	74.308	124.170	2.454	103.099	8.061	9.702	9.690	9.620	8.618	8.061
2062.8	3	Y8	256.853	66.151	129.243	2.448	105.798	7.743	9.455	9.327	9.230	8.271	7.743
2062.9	4	Y8	258.400	63.362	132.905	2.444	107.809	7.527	9.277	9.077	8.961	8.033	7.527
2063.0	3	Y8	260.226	65.279	134.869	2.440	108.796	7.415	9.191	8.946	8.817	7.906	7.415
2063.1	3	Y8	261.828	69.416	135.078	2.437	108.611	7.403	9.207	8.931	8.793	7.885	7.403
2063.2	3	Y8	262.361	71.580	133.827	2.433	107.246	7.473	9.325	9.018	8.868	7.953	7.473
2063.3	3	Y8	261.843	70.000	132.212	2.430	105.401	7.564	9.489	9.135	8.973	8.045	7.564
2063.4	3	Y8	260.514	65.635	130.711	2.426	103.444	7.651	9.669	9.253	9.076	8.133	7.651
2063.5	5	Y8	258.620	60.115	129.464	2.421	101.576	7.724	9.846	9.362	9.166	8.208	7.724
2063.6	5	Y8	256.465	55.172	128.528	2.417	100.001	7.780	10.000	9.456	9.240	8.266	7.780
2063.7	5	Y8	254.533	51.289	127.894	2.412	99.017	7.819	10.099	9.531	9.295	8.307	7.819
2063.8	5	Y8	253.021	47.759	127.422	2.409	98.483	7.848	10.154	9.590	9.340	8.339	7.848
2063.9	5	Y8	251.939	44.622	126.989	2.407	98.080	7.875	10.196	9.641	9.382	8.369	7.875
2064.0	5	Y8	251.256	42.068	126.562	2.406	97.563	7.901	10.250	9.683	9.422	8.399	7.901
2064.1	5	Y8	250.914	40.018	126.193	2.407	96.789	7.924	10.332	9.713	9.455	8.426	7.924
2064.2	5	Y8	250.824	38.989	126.213	2.410	96.062	7.923	10.410	9.700	9.455	8.428	7.923
2064.3	5	Y8	250.827	39.019	126.612	2.414	95.960	7.898	10.421	9.644	9.420	8.403	7.898
2064.4	5	Y8	250.866	40.165	126.999	2.417	96.602	7.874	10.352	9.575	9.384	8.377	7.874
2064.5	5	Y8	250.944	42.156	127.014	2.420	97.915	7.873	10.215	9.520	9.371	8.375	7.873
2064.6	5	Y8	251.093	44.152	126.461	2.422	99.784	7.908	10.023	9.495	9.397	8.411	7.908
2064.7	5	Y8	251.450	44.215	125.796	2.423	102.386	7.950	9.769	9.471	9.431	8.453	7.950
2064.8	5	Y8	252.029	42.892	125.642	2.424	105.507	7.959	9.483	9.415	9.428	8.460	7.959
2064.9	5	Y8	252.818	41.301	126.056	2.425	108.825	7.933	9.194	9.328	9.385	8.429	7.933
2065.0	5	Y8	253.815	40.232	126.848	2.426	111.973	7.884	8.934	9.235	9.319	8.373	7.884
2065.1	5	Y8	255.025	40.190	127.730	2.429	114.522	7.829	8.733	9.162	9.252	8.313	7.829
2065.2	5	Y8	256.566	41.498	128.554	2.432	116.137	7.779	8.611	9.124	9.196	8.258	7.779
2065.3	5	Y8	258.353	43.438	129.373	2.435	116.937	7.729	8.551	9.109	9.146	8.206	7.729
2065.4	5	Y8	260.222	45.556	130.130	2.434	116.941	7.685	8.551	9.111	9.105	8.159	7.685
2065.5	5	Y8	261.929	47.237	130.607	2.431	116.124	7.657	8.612	9.137	9.083	8.132	7.657
2065.6	5	Y8	263.131	47.410	130.455	2.425	114.528	7.665	8.732	9.200	9.104	8.145	7.665
2065.7	5	Y8	262.987	45.865	128.533	2.416	111.871	7.781	8.942	9.369	9.244	8.272	7.781
2065.8	5	Y8	261.585	43.717	124.276	2.405	108.254	8.054	9.244	9.691	9.560	8.566	8.054
2065.9	5	Y8	259.307	41.633	118.449	2.396	104.401	8.456	9.585	10.123	10.012	8.996	8.456
2066.0	5	Y8	256.631	39.841	112.359	2.393	101.317	8.910	9.872	10.563	10.504	9.479	8.910
2066.1	5	Y8	254.182	38.312	107.534	2.397	100.156	9.303	9.985	10.868	10.899	9.895	9.303
2066.2	5	Y8	253.171	37.907	106.559	2.412	103.504	9.385	9.669	10.725	10.891	9.973	9.385
2066.3	5	Y8	253.645	38.040	108.033	2.436	110.458	9.259	9.078	10.292	10.622	9.825	9.259
2066.4	5	Y8	255.320	38.953	110.401	2.469	120.306	9.060	8.352	9.746	10.258	9.596	9.060
2066.5	5	Y8	257.972	42.150	113.021	2.503	133.363	8.851	7.545	9.162	9.874	9.351	8.851
2066.6	5	Y8	261.406	50.141	115.898	2.530	150.631	8.630	6.666	8.554	9.476	9.090	8.630
2066.7	5	Y8	266.289	64.645	121.041	2.548	173.348	8.269	5.813	7.840	8.913	8.656	8.269
2066.8	0	Y8	273.203	80.736	128.853	2.552	194.390	7.779	5.175	7.077	8.187	8.040	7.779
2066.9	2	Y8	282.466	94.604	138.052	2.542	208.500	7.263	4.805	6.383	7.437	7.370	7.263
2067.0	2	Y8	293.857	105.283	146.847	2.524	215.004	6.819	4.652	5.851	6.809	6.791	6.819
2067.1	2	Y8	306.529	114.278	153.244	2.505	217.445	6.528	4.599	5.538	6.416	6.421	6.528
2067.2	2	Y8	316.682	121.422	154.059	2.489	214.280	6.491	4.668	5.529	6.359	6.368	6.491
2067.3	2	Y8	321.515	125.145	148.720	2.481	201.234	6.734	4.989	5.835	6.618	6.621	6.734
2067.4	2	Y8	320.171	125.713	138.607	2.482	179.737	7.246	5.627	6.449	7.164	7.156	7.246
2067.5	2	Y8	312.881	124.663	125.673	2.488	153.883	8.001	6.588	7.348	7.967	7.941	8.001
2067.6	2	Y8	300.831	124.348	112.190	2.494	128.623	8.943	7.838	8.491	8.974	8.928	8.943
2067.7	2	Y8	287.502	125.827	101.927	2.498	111.205	9.840	9.052	9.635	9.968	9.899	9.840
2067.8	0	Y8	276.334	126.908	95.377	2.493	101.285	10.503	9.906	10.493	10.717	10.628	10.503
2067.9	0	Y8	268.564	125.601	91.941	2.476	97.028	10.881	10.312	10.945	11.134	11.034	10.881
2068.0	0	Y8	264.589	122.110	91.473	2.449	97.640	10.935	10.251	10.923	11.155	11.058	10.935
2068.1	0	Y8	264.453	119.066	94.284	2.417	103.039	10.610	9.716	10.360	10.714	10.635	10.610
2068.2	0	Y8	268.394	119.070	101.144	2.384	113.948	9.910	8.815	9.365	9.861	9.809	9.910
2068.3	0	Y8	274.489	120.734	110.246	2.355	127.970	9.108	7.871	8.314	8.926	8.899	9.108
2068.4	2	Y8	281.120	122.782	118.878	2.337	141.193	8.434	7.114	7.459	8.151	8.144	8.434
2068.5	2	Y8	286.842	124.444	124.717	2.334	150.217	8.023	6.664	6.921	7.665	7.675	8.023
2068.6	2	Y8	290.038	125.035	126.051	2.342	152.631	7.934	6.552	6.727	7.512	7.537	7.934
2068.7	2	Y8	288.095	123.967	121.486	2.359	146.960	8.240	6.811	6.921	7.759	7.798	8.240
2068.8	2	Y8	282.694	122.057	114.258	2.381	137.853	8.773	7.273	7.339	8.239	8.292	8.773
2068.9	0	Y8	276.116	119.914	107.804	2.399	129.739	9.290	7.720	7.768	8.718	8.780	9.290
2069.0	0	Y8	270.381	118.202	104.377	2.412	125.482	9.583	7.972	8.040	9.003	9.070	9.583
2069.1	0	Y8	267.524	117.934	105.159	2.418	126.726	9.510	7.892	8.041	8.966	9.029	9.510
2069.2	0	Y8	269.451	120.649	109.927	2.419	133.167	9.106	7.519	7.818	8.650	8.705	9.106
2069.3	0	Y8	273.427	123.687	114.895	2.418	138.886	8.711	7.206	7.641	8.358	8.403	8.711
2069.4	0	Y8	276.830	125.194	117.677	2.423	140.276	8.499	7.131	7.646	8.246	8.278	8.499
2069.5	0	Y8	277.872	124.494	117.014	2.438	136.019	8.550	7.365	7.896	8.386	8.403	8.550
2069.6	0	Y8	275.199	121.517	112.134	2.461	126.157	8.924	7.941	8.435	8.836	8.837	8.924
2069.7	0	Y8	268.562	116.976	104.154	2.491	114.572	9.625	8.762	9.239	9.605	9.588	9.625
2069.8	0	Y8	261.255	113.478	96.120	2.523	105.491	10.439	9.508	10.076	10.477	10.439	10.439
2069.9	0	Y8	255.674	112.415	90.679	2.548	101.658	11.041	9.844	10.618	11.116	11.058	11.041
2070.0	0	Y8	253.289	113.575	89.582	2.562	104.491	11.171	9.593	10.630	11.253	11.183	11.171
2070.1	0	Y8	255.114	115.358	93.666	2.567	114.060	10.686	8.791	10.022	10.746	10.673	10.686
2070.2	0	Y8	261.468	116.648	102.833	2.566	130.353	9.763	7.728	9.043	9.804	9.738	9.763
2070.3	0	Y8	269.219	117.421	112.019	2.563	149.561	8.957	6.751	8.235	9.027	8.965	8.957
2070.4	0	Y8	275.967	117.837	117.861	2.565	166.661	8.492	6.031	7.791	8.636	8.575	8.492
2070.5	2	Y8	280.067	118.067	118.914	2.571	176.311	8.413	5.679	7.736	8.652	8.593	8.413
2070.6	2	Y8	280.154	118.349	114.931	2.577	172.939	8.705	5.784	8.050	9.031	8.978	8.705
2070.7	0	Y8	275.330	117.141	106.831	2.578	155.031	9.385	6.496	8.733	9.748	9.716	9.385
2070.8	0	Y8	268.806	114.365	98.121	2.565	134.784	10.233	7.502	9.551	10.585	10.585	10.233
2070.9	0	Y8	263.244	111.062	91.141	2.532	118.055	10.997	8.541	10.243	11.265	11.300	10.997
2071.0	0	Y8	260.462	108.007	87.748	2.482	108.049	11.404	9.276	10.537	11.509	11.573	11.404
2071.1	0	Y8	261.919	105.424	89.908	2.423	108.871	11.127	9.188	10.121	11.039	11.130	11.127
2071.2	0	Y8	268.682	104.817	97.497	2.362	125.357	10.289	8.063	9.170	10.137	10.272	10.289
2071.3	0	Y8	277.810	107.446	106.330	2.306	146.102	9.440	6.923	8.233	9.271	9.443	9.440
2071.4	2	Y8	287.051	112.172	113.172	2.265	158.988	8.849	6.307	7.567	8.626	8.804	8.849
2071.5	2	Y8	294.931	117.234	116.510	2.240	159.521	8.584	6.274	7.232	8.256	8.413	8.584
2071.6	2	Y8	300.197	121.014	116.295	2.231	151.473	8.599	6.609	7.186	8.159	8.285	8.599
2071.7	2	Y8	301.336	121.696	112.745	2.235	140.545	8.875	7.132	7.436	8.369	8.469	8.875
2071.8	2	Y8	299.496	120.642	107.054	2.254	128.734	9.358	7.804	7.948	8.839	8.918	9.358
2071.9	2	Y8	295.591	119.185	100.165	2.286	116.707	10.014	8.619	8.700	9.533	9.593	10.014
2072.0	2	Y8	290.141	117.798	92.887	2.327	105.110	10.795	9.563	9.662	10.414	10.451	10.795
2072.1	2	Y8	283.656	116.287	86.072	2.372	94.522	11.635	10.609	10.788	11.423	11.429	11.635
2072.2	0	Y8	276.776	112.797	82.194	2.419	86.404	12.172	11.605	11.782	12.237	12.166	12.172
2072.3	0	Y8	270.216	107.344	81.627	2.459	80.657	12.252	12.424	12.388	12.638	12.441	12.252
2072.4	0	Y8	264.320	101.350	83.504	2.485	76.635	11.983	13.063	12.625	12.671	12.321	11.983
2072.5	0	Y8	259.296	95.947	86.498	2.497	73.747	11.567	13.567	12.647	12.502	12.001	11.567
2072.6	0	Y8	255.291	91.574	88.828	2.495	71.403	11.259	14.008	12.688	12.370	11.750	11.259
2072.7	0	Y8	252.516	85.629	88.608	2.481	68.818	11.286	14.539	12.982	12.537	11.831	11.286
2072.8	3	Y8	250.590	76.577	86.423	2.459	65.895	11.577	15.192	13.464	12.958	12.187	11.577
2072.9	3	Y8	249.291	66.360	83.690	2.431	63.549	11.956	15.744	13.905	13.430	12.631	11.956
2073.0	4	Y8	248.564	57.336	81.662	2.403	63.057	12.248	15.869	14.079	13.733	12.970	12.248
2073.1	4	Y8	248.392	51.105	81.338	2.376	65.783	12.294	15.213	13.796	13.650	13.011	12.294
2073.2	4	Y8	249.054	47.787	82.569	2.352	72.687	12.112	13.822	13.078	13.134	12.704	12.112
2073.3	4	Y8	250.596	47.839	84.150	2.332	81.083	11.886	12.409	12.202	12.482	12.247	11.886
2073.4	4	Y8	253.178	52.166	86.723	2.314	91.218	11.541	11.058	11.177	11.729	11.645	11.541
2073.5	4	Y8	257.063	61.280	91.647	2.297	106.142	10.942	9.575	9.949	10.802	10.835	10.942
2073.6	3	Y8	262.543	75.037	100.294	2.277	130.789	9.996	7.747	8.523	9.641	9.790	9.996
2073.7	0	Y8	270.188	91.259	112.483	2.251	170.297	8.936	6.030	7.244	8.451	8.734	8.936
2073.8	0	Y8	278.769	104.863	123.784	2.217	210.493	8.112	4.849	6.316	7.529	7.926	8.112
2073.9	2	Y8	286.969	114.046	131.172	2.175	239.018	7.632	4.209	5.753	6.966	7.443	7.632
2074.0	2	Y8	293.671	118.775	133.522	2.131	250.844	7.491	3.989	5.517	6.748	7.279	7.491
2074.1	2	Y9_12	297.846	119.687	131.174	2.089	247.448	7.624	4.042	5.535	6.808	7.378	7.624
2074.2	2	Y9_12	299.258	117.221	128.927	2.054	240.765	7.757	4.155	5.606	6.886	7.471	7.757
2074.3	2	Y9_12	300.665	112.841	129.589	2.027	237.713	7.718	4.207	5.596	6.821	7.399	7.718
2074.4	2	Y9_12	304.215	108.695	131.436	2.008	235.588	7.609	4.245	5.566	6.700	7.261	7.609
2074.5	2	Y9_12	311.032	106.087	131.143	1.991	228.906	7.631	4.376	5.649	6.697	7.250	7.631
2074.6	2	Y9_12	321.533	105.026	124.817	1.968	211.647	8.020	4.735	6.001	7.016	7.587	8.020
2074.7	2	Y9_12	334.256	103.640	109.943	1.934	182.018	9.176	5.558	6.891	8.031	8.656	9.176
2074.8	2	Y9_12	346.361	99.288	92.740	1.887	152.454	10.979	6.675	8.136	9.724	10.358	10.979
2074.9	2	Y9_12	356.931	91.309	79.417	1.829	133.717	12.711	7.520	9.149	11.445	12.011	12.711
2075.0	2	Y9_12	365.995	80.287	73.254	1.769	131.224	13.674	7.647	9.448	12.479	12.934	13.674
2075.1	1	Y9_12	373.947	67.551	74.687	1.719	145.567	13.396	6.901	8.810	12.268	12.652	13.396
2075.2	1	Y9_12	379.995	56.788	80.816	1.687	168.877	12.410	5.972	7.878	11.326	11.688	12.410
2075.3	1	Y9_12	382.228	53.246	86.788	1.678	188.153	11.549	5.341	7.214	10.513	10.859	11.549
2075.4	1	Y9_12	378.941	58.249	90.876	1.700	197.866	11.013	5.059	6.909	10.039	10.356	11.013
2075.5	1	Y9_12	369.240	70.284	92.920	1.742	197.169	10.763	5.076	6.923	9.870	10.141	10.763
2075.6	2	Y9_12	353.190	85.864	93.343	1.799	187.937	10.714	5.325	7.190	9.931	10.135	10.714
2075.7	2	Y9_12	333.605	100.039	93.485	1.867	176.906	10.697	5.661	7.585	10.072	10.240	10.697
2075.8	2	Y9_12	315.312	109.786	93.734	1.942	167.283	10.669	5.987	8.025	10.230	10.422	10.669
2075.9	2	Y9_12	300.173	114.646	93.590	2.025	157.778	10.685	6.353	8.536	10.450	10.675	10.685
2076.0	2	Y9_12	288.430	115.676	92.769	2.114	146.792	10.780	6.836	9.137	10.757	10.969	10.780
2076.1	0	Y9_12	279.521	115.217	91.495	2.207	133.548	10.930	7.506	9.804	11.123	11.238	10.930
2076.2	0	Y9_12	272.296	114.757	91.127	2.301	120.113	10.974	8.363	10.360	11.369	11.341	10.974
2076.3	0	Y9_12	266.259	113.886	92.214	2.387	109.816	10.846	9.139	10.667	11.404	11.247	10.846
2076.4	0	Y9_12	261.935	112.812	93.983	2.452	103.555	10.643	9.668	10.787	11.323	11.066	10.643
2076.5	0	Y9_12	260.027	112.880	95.587	2.492	101.189	10.463	9.884	10.812	11.232	10.902	10.463
2076.6	0	Y9_12	261.084	116.414	96.504	2.504	102.231	10.363	9.783	10.805	11.194	10.814	10.363
2076.7	0	Y9_12	265.170	123.863	97.379	2.492	107.135	10.269	9.345	10.675	11.120	10.721	10.269
2076.8	0	Y9_12	270.244	130.684	98.702	2.462	113.181	10.132	8.849	10.421	10.939	10.557	10.132
2076.9	0	Y9_12	275.058	134.570	100.162	2.422	118.104	9.985	8.473	10.115	10.679	10.348	9.985
2077.0	0	Y9_12	278.999	135.269	101.307	2.386	121.132	9.872	8.257	9.824	10.413	10.149	9.872
2077.1	2	Y9_12	281.701	133.698	101.779	2.357	122.799	9.825	8.144	9.605	10.226	10.018	9.825
2077.2	2	Y9_12	283.071	130.409	102.140	2.337	124.994	9.790	8.002	9.448	10.116	9.934	9.790
2077.3	2	Y9_12	283.716	127.061	102.990	2.326	127.331	9.710	7.855	9.314	10.008	9.835	9.710
2077.4	2	Y9_12	283.777	124.982	104.110	2.322	128.500	9.606	7.782	9.231	9.907	9.735	9.606
2077.5	2	Y9_12	282.995	124.377	104.724	2.319	127.240	9.550	7.863	9.266	9.881	9.704	9.550
2077.6	2	Y9_12	280.903	124.265	103.665	2.317	122.419	9.647	8.173	9.507	10.033	9.844	9.647
2077.7	0	Y9_12	276.228	122.986	99.110	2.318	112.644	10.102	8.909	10.152	10.575	10.364	10.102
2077.8	0	Y9_12	269.743	118.368	92.299	2.320	100.554	10.871	10.026	11.144	11.457	11.215	10.871
2077.9	0	Y9_12	262.711	108.730	85.691	2.328	89.617	11.701	11.230	12.201	12.400	12.128	11.701
2078.0	0	Y9_12	256.463	94.875	81.254	2.340	82.291	12.316	12.174	13.011	13.094	12.808	12.316
2078.1	0	Y9_12	252.493	80.632	80.187	2.357	79.815	12.471	12.529	13.291	13.267	12.994	12.471
2078.2	3	Y9_12	252.912	72.055	82.888	2.379	82.544	12.073	12.126	12.909	12.833	12.586	12.073
2078.3	3	Y9_12	256.113	72.211	86.734	2.403	86.930	11.542	11.521	12.345	12.260	12.031	11.542
2078.4	3	Y9_12	260.278	78.927	90.211	2.430	90.887	11.093	11.013	11.851	11.779	11.559	11.093
2078.5	0	Y9_12	264.029	88.248	92.629	2.459	93.456	10.798	10.703	11.517	11.462	11.248	10.798
2078.6	0	Y9_12	266.118	95.660	93.515	2.490	94.024	10.694	10.636	11.386	11.346	11.134	10.694
2078.7	0	Y9_12	265.499	102.133	92.367	2.521	92.285	10.828	10.838	11.513	11.483	11.269	10.828
2078.8	0	Y9_12	263.482	109.449	89.437	2.552	88.819	11.191	11.271	11.883	11.860	11.641	11.191
2078.9	0	Y9_12	261.126	116.013	85.188	2.577	84.213	11.760	11.899	12.472	12.455	12.228	11.760
2079.0	0	Y9_12	259.008	119.839	80.338	2.596	79.192	12.467	12.649	13.204	13.191	12.956	12.467
2079.1	0	Y9_12	257.501	119.839	75.965	2.608	74.754	13.174	13.387	13.933	13.916	13.677	13.174
2079.2	0	Y9_12	256.541	117.147	73.131	2.612	71.881	13.680	13.918	14.448	14.414	14.185	13.680
2079.3	0	Y9_12	255.568	113.021	71.328	2.608	70.089	14.023	14.271	14.790	14.740	14.525	14.023
2079.4	0	Y9_12	254.346	108.257	69.738	2.599	68.602	14.344	14.581	15.106	15.052	14.843	14.344
2079.5	0	Y9_12	252.964	102.680	67.827	2.587	66.896	14.751	14.955	15.513	15.466	15.254	14.751
2079.6	0	Y9_12	251.754	94.947	65.350	2.574	64.698	15.308	15.461	16.078	16.047	15.824	15.308
2079.7	0	Y9_12	252.324	85.741	62.456	2.559	62.062	16.025	16.124	16.817	16.803	16.563	16.025
2079.8	3	Y9_12	255.489	77.471	59.830	2.541	59.608	16.729	16.790	17.554	17.554	17.295	16.729
2079.9	3	Y9_12	261.278	72.813	57.842	2.518	57.717	17.296	17.333	18.159	18.169	17.892	17.296
2080.0	3	Y9_12	269.105	73.049	56.641	2.489	56.580	17.657	17.676	18.554	18.572	18.279	17.657
2080.1	3	Y9_12	277.734	77.526	56.260	2.457	56.294	17.775	17.764	18.697	18.721	18.417	17.775
2080.2	2	Y9_12	283.253	83.343	56.190	2.426	56.387	17.797	17.735	18.729	18.759	18.449	17.797
2080.3	2	Y9_12	283.780	88.269	55.872	2.402	56.266	17.899	17.773	18.831	18.873	18.560	17.899
2080.4	0	Y9_12	279.272	91.261	55.288	2.396	55.871	18.089	17.899	19.015	19.081	18.761	18.089
2080.5	0	Y9_12	270.513	91.996	54.699	2.409	55.428	18.283	18.042	19.192	19.297	18.966	18.283
2080.6	0	Y9_12	259.051	90.809	54.515	2.436	55.311	18.343	18.079	19.223	19.371	19.032	18.343
2080.7	0	Y9_12	248.323	89.856	54.865	2.474	55.679	18.227	17.961	19.056	19.241	18.906	18.227
2080.8	0	Y9_12	240.361	89.914	54.994	2.514	55.903	18.184	17.888	18.946	19.173	18.845	18.184
2080.9	0	Y9_12	235.501	90.668	54.633	2.546	55.767	18.305	17.933	18.980	19.264	18.942	18.305
2081.0	0	Y9_12	233.599	91.980	53.997	2.565	55.488	18.521	18.022	19.082	19.436	19.125	18.521
2081.1	0	Y9_12	234.263	94.141	53.614	2.572	55.583	18.652	17.991	19.068	19.506	19.208	18.652
2081.2	0	Y9_12	237.184	96.305	54.866	2.568	57.432	18.233	17.423	18.482	18.993	18.718	18.233
2081.3	0	Y9_12	241.239	97.105	57.564	2.558	60.824	17.400	16.476	17.501	18.063	17.814	17.400
2081.4	0	Y9_12	245.748	97.406	61.179	2.546	65.263	16.383	15.371	16.378	16.975	16.747	16.383
2081.5	0	Y9_12	250.204	98.416	65.216	2.537	70.208	15.361	14.277	15.292	15.913	15.700	15.361
2081.6	0	Y9_12	254.047	100.790	69.106	2.533	74.935	14.482	13.358	14.391	15.022	14.817	14.482
2081.7	0	Y9_12	256.216	106.386	72.108	2.534	78.284	13.875	12.780	13.790	14.402	14.209	13.875
2081.8	0	Y9_12	256.761	112.783	73.721	2.542	79.779	13.567	12.536	13.492	14.075	13.895	13.567
2081.9	0	Y9_12	255.893	117.626	73.497	2.555	79.194	13.610	12.631	13.531	14.099	13.930	13.610
2082.0	0	Y9_12	253.773	119.750	71.387	2.568	76.703	14.020	13.049	13.908	14.492	14.330	14.020
2082.1	0	Y9_12	250.629	118.913	67.920	2.581	73.046	14.734	13.699	14.550	15.183	15.026	14.734
2082.2	0	Y9_12	247.222	118.150	64.577	2.589	69.982	15.499	14.298	15.182	15.906	15.753	15.499
2082.3	0	Y9_12	244.937	117.902	63.027	2.589	69.244	15.870	14.444	15.387	16.212	16.066	15.870
2082.4	0	Y9_12	244.837	118.019	63.463	2.579	71.012	15.763	14.097	15.126	16.040	15.901	15.763
2082.5	0	Y9_12	247.582	118.140	65.359	2.559	74.773	15.310	13.397	14.555	15.546	15.410	15.310
2082.6	0	Y9_12	253.466	117.369	67.848	2.536	79.721	14.744	12.558	13.918	14.990	14.849	14.744
2082.7	0	Y9_12	261.301	116.150	68.912	2.513	82.978	14.511	12.056	13.661	14.826	14.664	14.511
2082.8	0	Y9_12	267.869	117.262	68.135	2.497	83.051	14.681	12.043	13.835	15.076	14.886	14.681
2082.9	0	Y9_12	271.225	120.532	65.916	2.491	80.275	15.187	12.476	14.374	15.662	15.441	15.187
2083.0	0	Y9_12	270.493	124.382	62.793	2.495	75.601	15.947	13.257	15.204	16.509	16.251	15.947
2083.1	0	Y9_12	265.502	126.956	59.422	2.507	70.311	16.842	14.242	16.220	17.511	17.210	16.842
2083.2	0	Y9_12	257.623	124.877	56.703	2.525	65.885	17.648	15.200	17.212	18.441	18.094	17.648
2083.3	0	Y9_12	249.925	118.341	54.887	2.543	62.643	18.227	15.982	18.014	19.142	18.753	18.227
2083.4	0	Y9_12	243.852	110.268	53.978	2.559	60.532	18.528	16.527	18.537	19.545	19.125	18.528
2083.5	0	Y9_12	239.924	103.693	53.859	2.570	59.466	18.568	16.817	18.765	19.666	19.226	18.568
2083.6	0	Y9_12	238.279	101.125	54.236	2.574	59.267	18.438	16.873	18.758	19.613	19.155	18.438
2083.7	0	Y9_12	239.033	100.133	54.719	2.574	60.214	18.275	16.610	18.608	19.613	19.097	18.275
2083.8	0	Y9_12	241.416	96.953	54.961	2.569	61.845	18.194	16.176	18.442	19.754	19.161	18.194
2083.9	0	Y9_12	245.080	93.057	54.909	2.561	63.540	18.212	15.744	18.304	19.959	19.312	18.212
2084.0	0	Y9_12	249.813	91.040	54.628	2.552	64.962	18.306	15.397	18.196	20.141	19.493	18.306
2084.1	0	Y9_12	255.271	92.659	54.225	2.542	66.096	18.442	15.131	18.105	20.263	19.664	18.442
2084.2	0	Y9_12	260.377	97.602	53.886	2.533	67.190	18.558	14.884	18.010	20.331	19.795	18.558
2084.3	0	Y9_12	264.196	104.400	53.693	2.526	68.189	18.625	14.666	17.909	20.353	19.873	18.625
2084.4	0	Y9_12	266.354	110.660	53.640	2.520	68.957	18.643	14.502	17.810	20.341	19.903	18.643
2084.5	0	Y9_12	266.739	114.826	53.660	2.516	69.319	18.636	14.426	17.745	20.324	19.908	18.636
2084.6	0	Y9_12	265.438	116.841	53.622	2.514	69.041	18.649	14.484	17.759	20.354	19.939	18.649
2084.7	0	Y9_12	262.799	115.675	53.199	2.511	67.720	18.798	14.770	17.965	20.562	20.117	18.798
2084.8	0	Y9_12	259.795	113.297	52.428	2.510	65.581	19.076	15.259	18.339	20.917	20.424	19.076
2084.9	0	Y9_12	256.964	111.477	51.581	2.511	62.880	19.389	15.923	18.780	21.235	20.703	19.389
2085.0	0	Y9_12	254.625	110.834	50.936	2.512	59.929	19.633	16.704	19.178	21.341	20.811	19.633
2085.1	0	Y9_12	253.069	111.035	50.725	2.515	57.199	19.714	17.492	19.427	21.127	20.650	19.714
2085.2	0	Y9_12	252.789	111.240	51.061	2.519	55.546	19.585	18.007	19.468	20.694	20.291	19.585
2085.3	0	Y9_12	253.385	111.934	51.671	2.525	54.944	19.354	18.201	19.402	20.276	19.927	19.354
