AC	CNL	DEN	GR	PE	RLLD	code	ÑµÁ·²âÊÔ·ÖÇø
155.60000	4.86000	2.84000	17.93000	2.86000	3.00807	3	0
150.36000	5.91000	2.84000	16.74000	3.06000	2.87506	3	1
153.48000	9.77000	2.85000	18.72000	3.06000	2.90852	3	2
147.57000	6.83000	2.86000	18.39000	3.03000	2.99996	3	0
158.20000	6.10000	2.85000	16.74000	3.08000	2.97643	3	1
150.89000	6.67000	2.85000	17.37000	3.23000	3.13271	3	2
152.25000	9.38000	2.85000	16.16000	3.14000	2.92534	3	0
153.83000	6.60000	2.83000	15.50000	3.04000	3.25159	3	1
155.34000	4.72000	2.84000	17.65000	3.05000	3.03893	3	2
152.23000	8.17000	2.83000	14.96000	3.02000	3.21198	3	0
149.30000	5.42000	2.84000	22.38000	3.14000	3.08223	3	1
150.13000	6.37000	2.85000	16.86000	3.15000	3.33363	3	2
150.37000	5.73000	2.84000	21.87000	3.19000	3.06841	3	0
149.92000	6.66000	2.83000	16.50000	3.11000	3.19660	3	1
153.73000	6.22000	2.86000	21.99000	3.02000	3.10270	3	2
147.23000	6.97000	2.86000	19.53000	3.08000	2.95761	3	0
151.61000	8.12000	2.86000	18.37000	2.86000	3.05931	3	1
148.13000	5.53000	2.84000	18.43000	2.96000	3.37421	3	2
151.24000	5.93000	2.83000	21.96000	2.95000	3.16559	3	0
151.24000	5.86000	2.85000	17.92000	3.03000	2.67232	3	1
154.35000	10.03000	2.84000	23.76000	3.02000	3.08476	3	2
150.44000	6.92000	2.85000	17.23000	3.26000	3.20765	3	0
150.07000	7.08000	2.83000	12.84000	2.97000	2.91879	3	1
148.53000	5.54000	2.85000	19.75000	3.19000	2.81641	3	2
152.24000	7.85000	2.84000	24.76000	2.92000	2.74489	3	0
146.39000	5.70000	2.84000	22.30000	3.18000	3.08074	3	1
152.80000	7.28000	2.86000	24.57000	2.87000	2.76088	3	2
151.04000	6.90000	2.84000	17.94000	3.21000	3.21007	3	0
150.86000	6.16000	2.85000	17.79000	3.20000	3.34469	3	1
148.65000	5.85000	2.84000	21.22000	3.20000	2.82835	3	2
149.41000	8.88000	2.84000	19.26000	3.17000	2.82907	3	0
153.32000	8.45000	2.84000	22.92000	3.16000	2.86219	3	1
149.09000	5.58000	2.86000	14.74000	3.13000	2.84400	3	2
149.15000	10.56000	2.84000	15.53000	2.92000	3.28191	3	0
149.73000	10.80000	2.84000	15.58000	2.94000	3.20889	3	1
149.79000	6.96000	2.83000	12.28000	2.99000	2.93254	3	2
149.07000	9.38000	2.84000	13.93000	3.24000	2.96151	3	0
148.55000	5.54000	2.85000	15.35000	3.23000	3.27333	3	1
149.11000	8.71000	2.84000	18.59000	3.20000	2.81704	3	2
153.12000	6.43000	2.84000	22.10000	3.04000	2.62853	3	0
159.90000	7.23000	2.85000	16.71000	3.16000	2.90038	3	1
151.96000	7.45000	2.85000	15.32000	3.22000	2.73830	3	2
156.04000	9.00000	2.84000	16.28000	2.78000	2.86190	3	0
150.36000	6.42000	2.83000	15.52000	3.06000	3.01712	3	1
156.60000	8.46000	2.86000	17.14000	2.76000	3.02229	3	2
151.17000	5.42000	2.86000	23.62000	2.83000	3.00334	3	0
147.05000	5.50000	2.85000	16.64000	3.23000	3.27244	3	1
152.10000	6.02000	2.84000	20.49000	3.27000	3.32112	3	2
149.67000	5.12000	2.86000	13.00000	3.19000	3.00665	3	0
151.59000	5.42000	2.87000	17.89000	3.13000	3.00075	3	1
156.61000	7.45000	2.85000	16.67000	3.16000	2.70988	3	2
149.78000	4.99000	2.86000	12.72000	3.22000	3.07794	3	0
154.20000	5.97000	2.86000	11.54000	3.26000	2.89173	3	1
144.89000	6.04000	2.84000	17.27000	3.02000	3.39984	3	2
151.75000	6.30000	2.87000	14.92000	3.11000	3.07513	3	0
149.43000	3.92000	2.84000	16.69000	2.97000	3.45946	3	1
149.65000	5.25000	2.87000	17.24000	3.03000	3.06263	3	2
146.57000	8.73000	2.85000	20.65000	3.00000	3.45158	3	0
151.23000	7.70000	2.83000	24.36000	3.05000	3.27221	3	1
152.95000	7.05000	2.83000	22.03000	3.17000	2.72207	3	2
150.55000	9.35000	2.83000	20.11000	3.18000	2.90550	3	0
146.01000	4.20000	2.85000	14.06000	3.10000	3.35382	3	1
152.83000	6.76000	2.84000	15.39000	2.81000	2.65786	3	2
145.86000	4.52000	2.84000	12.47000	3.22000	3.18034	3	0
155.26000	7.39000	2.86000	19.87000	3.29000	2.86345	3	1
153.00000	6.95000	2.86000	23.78000	3.11000	2.61786	3	2
151.10000	7.44000	2.83000	13.98000	2.98000	2.85585	3	0
148.32000	5.63000	2.86000	21.22000	3.30000	2.98920	3	1
153.32000	5.73000	2.87000	18.10000	2.98000	3.06100	3	2
153.09000	2.69000	2.84000	16.68000	3.25000	2.98276	3	0
153.13000	6.38000	2.83000	18.02000	3.14000	2.87478	3	1
155.13000	8.01000	2.87000	21.96000	3.17000	3.25756	3	2
153.30000	10.12000	2.84000	21.36000	3.09000	2.72091	3	0
148.44000	9.85000	2.86000	13.16000	2.75000	3.07308	3	1
152.99000	7.89000	2.83000	15.82000	3.17000	2.83174	3	2
156.59000	7.65000	2.85000	12.35000	2.85000	2.64307	3	0
152.72000	6.86000	2.82000	15.29000	3.12000	3.03610	3	1
147.20000	6.27000	2.86000	10.75000	3.23000	3.25409	3	2
152.99000	7.32000	2.84000	21.34000	2.89000	2.57018	3	0
153.09000	7.07000	2.83000	15.47000	2.91000	2.62351	3	1
150.19000	7.96000	2.86000	22.56000	2.85000	3.44863	3	2
149.39000	6.15000	2.84000	14.14000	2.93000	3.55306	3	0
147.81000	5.78000	2.87000	19.92000	3.15000	3.22815	3	1
152.91000	5.41000	2.86000	16.66000	3.27000	3.02172	3	2
157.14000	8.82000	2.86000	16.97000	2.72000	3.00855	3	0
150.40000	6.15000	2.87000	10.15000	3.12000	2.83344	3	1
156.33000	8.68000	2.85000	16.15000	3.31000	2.83655	3	2
157.86000	6.43000	2.86000	17.85000	3.20000	2.76709	3	0
150.83000	5.86000	2.87000	18.43000	3.15000	3.03333	3	1
143.44000	7.00000	2.86000	19.16000	3.08000	2.72792	3	2
155.05000	6.43000	2.86000	19.42000	3.35000	2.92476	3	0
151.90000	5.83000	2.85000	24.45000	3.22000	3.51372	3	1
155.25000	6.64000	2.85000	23.95000	3.32000	2.76865	3	2
153.24000	8.45000	2.85000	21.28000	2.69000	2.76661	3	0
152.89000	6.00000	2.86000	13.09000	3.32000	2.91677	3	1
155.48000	8.43000	2.84000	19.14000	3.19000	2.61423	3	2
152.17000	9.02000	2.85000	15.11000	2.96000	2.51288	3	0
157.34000	5.64000	2.83000	10.99000	3.00000	2.72094	3	1
152.35000	6.44000	2.86000	11.67000	2.89000	3.52344	3	2
152.31000	7.87000	2.87000	21.07000	2.73000	2.93201	3	0
152.12000	6.23000	2.86000	14.58000	3.37000	3.14774	3	1
154.31000	7.46000	2.84000	15.71000	2.74000	2.63138	3	2
150.29000	3.97000	2.83000	12.66000	3.08000	3.31314	3	0
149.39000	4.11000	2.87000	17.75000	2.84000	3.29313	3	1
152.78000	6.24000	2.82000	23.32000	3.04000	2.86150	3	2
150.20000	7.84000	2.87000	11.36000	3.21000	2.81504	3	0
147.84000	6.23000	2.87000	20.65000	2.91000	3.01487	3	1
159.30000	7.91000	2.84000	21.79000	2.79000	2.74395	3	2
157.63000	6.30000	2.87000	11.24000	2.87000	2.72265	3	0
157.09000	5.87000	2.85000	19.95000	3.34000	2.82094	3	1
147.81000	3.80000	2.85000	21.48000	3.18000	3.50184	3	2
146.50000	6.08000	2.82000	22.75000	2.87000	2.96040	3	0
151.40000	6.69000	2.85000	12.70000	3.28000	2.60188	3	1
150.92000	6.54000	2.84000	15.32000	2.90000	3.63889	3	2
152.70000	9.29000	2.86000	21.25000	3.06000	2.54389	3	0
152.12000	4.43000	2.87000	20.56000	3.26000	3.00143	3	1
148.38000	10.25000	2.82000	17.31000	3.07000	3.21937	3	2
148.97000	5.14000	2.84000	14.70000	3.18000	3.56671	3	0
155.90000	7.35000	2.82000	24.89000	2.86000	2.88821	3	1
153.97000	11.40000	2.84000	15.07000	3.08000	2.65977	3	2
150.36000	5.99000	2.85000	18.51000	3.25000	2.54408	3	0
155.67000	6.42000	2.85000	21.90000	2.76000	2.55564	3	1
149.37000	6.43000	2.87000	22.36000	2.94000	3.47961	3	2
151.42000	6.45000	2.85000	22.04000	3.24000	2.52447	3	0
161.57000	8.33000	2.85000	16.74000	3.28000	2.88652	3	1
154.70000	7.26000	2.87000	11.31000	3.01000	3.46465	3	2
159.04000	6.29000	2.85000	23.83000	3.28000	2.67631	3	0
150.43000	6.11000	2.83000	14.72000	3.13000	3.47642	3	1
150.81000	6.23000	2.82000	16.78000	2.92000	3.27258	3	2
153.96000	6.50000	2.82000	17.71000	2.82000	2.76410	3	0
151.80000	4.19000	2.87000	20.46000	3.01000	3.53466	3	1
144.24000	4.40000	2.85000	13.94000	3.16000	3.49353	3	2
149.51000	6.85000	2.82000	11.34000	3.08000	2.93823	3	0
150.89000	6.08000	2.85000	23.77000	3.04000	2.41504	3	1
149.74000	10.92000	2.83000	19.35000	3.14000	2.80881	3	2
147.25000	9.97000	2.85000	16.37000	2.87000	3.58601	3	0
148.73000	11.89000	2.85000	23.20000	2.88000	3.48987	3	1
153.35000	6.00000	2.86000	19.43000	2.69000	2.62707	3	2
155.76000	7.96000	2.83000	20.25000	3.13000	2.61764	3	0
157.16000	7.12000	2.84000	22.43000	2.89000	2.50660	3	1
159.62000	6.49000	2.85000	24.90000	3.25000	2.61656	3	2
151.15000	11.35000	2.85000	21.43000	3.21000	3.51708	3	0
142.88000	6.72000	2.85000	17.55000	3.16000	2.57732	3	1
150.53000	5.07000	2.87000	17.30000	3.32000	3.27933	3	2
152.17000	7.10000	2.85000	24.79000	3.12000	2.41739	3	0
151.15000	5.73000	2.86000	9.46000	2.81000	2.49618	3	1
149.77000	7.09000	2.88000	17.96000	3.02000	2.89960	3	2
147.37000	5.56000	2.87000	17.06000	2.93000	3.49495	3	0
149.85000	7.56000	2.85000	18.88000	3.17000	2.41890	3	1
155.48000	7.63000	2.84000	20.22000	2.59000	3.28739	3	2
156.93000	9.57000	2.84000	23.23000	3.21000	2.58431	3	0
148.62000	9.80000	2.87000	13.72000	2.69000	3.20682	3	1
147.56000	3.97000	2.86000	11.30000	3.27000	3.48050	3	2
154.61000	6.84000	2.82000	21.60000	2.92000	2.74024	3	0
157.94000	8.14000	2.85000	12.19000	3.30000	2.58029	3	1
153.93000	6.55000	2.82000	15.38000	2.80000	2.74610	3	2
149.48000	2.77000	2.86000	19.11000	3.03000	3.61232	3	0
148.11000	4.47000	2.85000	15.02000	3.26000	3.61172	3	1
149.94000	9.25000	2.84000	15.64000	2.85000	2.45697	3	2
150.37000	7.64000	2.85000	19.61000	3.18000	2.39354	3	0
148.71000	7.48000	2.83000	17.81000	3.14000	2.46088	3	1
150.54000	5.17000	2.85000	22.63000	2.63000	2.59441	3	2
151.92000	9.51000	2.84000	24.85000	3.15000	2.43862	3	0
147.46000	7.53000	2.84000	19.95000	3.19000	3.70259	3	1
162.04000	8.11000	2.84000	11.89000	3.21000	2.58099	3	2
157.62000	7.30000	2.88000	21.05000	2.91000	2.80622	3	0
151.71000	9.63000	2.84000	24.21000	3.16000	2.44122	3	1
161.21000	9.26000	2.84000	22.43000	3.08000	2.53353	3	2
159.69000	8.17000	2.84000	16.31000	3.21000	2.47529	3	0
158.02000	6.57000	2.87000	9.95000	2.87000	2.55035	3	1
153.84000	6.84000	2.82000	15.40000	2.81000	2.72789	3	2
150.05000	3.22000	2.83000	13.98000	2.92000	3.66264	3	0
152.92000	3.70000	2.84000	16.18000	2.77000	2.45019	3	1
151.15000	8.29000	2.83000	11.20000	3.13000	2.45120	3	2
150.29000	3.55000	2.87000	23.86000	3.22000	3.54726	3	0
157.52000	6.94000	2.83000	24.66000	3.01000	2.51248	3	1
146.88000	4.63000	2.82000	21.86000	3.04000	3.30911	3	2
154.60000	8.00000	2.81000	21.38000	2.92000	2.86272	3	0
151.04000	5.14000	2.88000	17.53000	3.09000	2.95930	3	1
150.04000	8.76000	2.84000	12.54000	2.87000	2.34557	3	2
144.81000	4.49000	2.83000	15.44000	3.16000	3.61496	3	0
151.55000	8.99000	2.83000	11.68000	2.92000	2.42967	3	1
160.81000	9.78000	2.83000	16.46000	3.10000	2.58489	3	2
153.94000	6.29000	2.83000	9.13000	2.90000	2.42586	3	0
147.06000	3.30000	2.85000	17.82000	3.24000	2.45803	3	1
152.03000	7.68000	2.85000	15.72000	2.89000	2.27494	3	2
150.04000	3.32000	2.84000	14.41000	2.75000	3.67934	3	0
149.43000	3.81000	2.84000	16.56000	2.76000	2.41030	3	1
148.69000	8.89000	2.86000	17.02000	2.83000	2.34250	3	2
144.92000	3.86000	2.86000	23.63000	2.99000	3.69384	3	0
146.22000	5.93000	2.87000	17.47000	3.08000	3.55479	3	1
145.86000	5.09000	2.86000	17.95000	3.18000	3.74385	3	2
156.77000	9.26000	2.83000	23.48000	3.16000	2.46673	3	0
149.34000	6.76000	2.88000	22.91000	2.86000	2.88042	3	1
150.82000	2.65000	2.87000	13.22000	3.09000	3.66567	3	2
159.07000	9.43000	2.83000	12.43000	2.92000	2.44543	3	0
149.87000	3.36000	2.83000	14.93000	2.75000	3.68746	3	1
154.29000	3.99000	2.87000	16.83000	3.40000	3.31962	3	2
149.98000	6.75000	2.82000	21.83000	2.76000	2.54228	3	0
157.23000	9.43000	2.87000	23.08000	3.06000	2.52402	3	1
155.56000	8.33000	2.81000	23.23000	3.01000	2.83975	3	2
148.74000	5.46000	2.84000	18.91000	2.94000	3.86830	3	0
148.91000	5.67000	2.84000	16.15000	2.90000	3.86782	3	1
152.09000	8.68000	2.83000	19.67000	3.05000	2.33957	3	2
152.17000	8.99000	2.83000	19.82000	3.05000	2.33129	3	0
152.11000	6.84000	2.81000	21.16000	2.90000	2.81164	3	1
154.88000	11.39000	2.87000	22.37000	2.89000	2.46022	3	2
155.46000	11.48000	2.87000	23.65000	2.91000	2.45737	3	0
147.04000	7.15000	2.88000	14.77000	3.23000	2.97125	3	1
156.34000	7.79000	2.81000	14.12000	2.88000	3.03080	3	2
146.27000	5.18000	2.84000	19.45000	3.20000	3.78832	3	0
149.51000	4.85000	2.82000	13.64000	3.11000	3.64507	3	1
152.87000	8.79000	2.89000	16.65000	2.95000	2.95037	3	2
154.44000	7.84000	2.89000	10.45000	2.98000	2.94634	3	0
158.85000	8.48000	2.81000	14.70000	2.82000	2.84786	3	1
151.72000	7.49000	2.81000	21.48000	3.04000	3.58987	3	2
156.20000	7.41000	2.85000	22.85000	3.32000	2.33580	3	0
146.47000	9.18000	2.87000	18.22000	2.77000	2.45586	3	1
149.70000	5.46000	2.84000	15.68000	3.22000	3.86461	3	2
148.59000	7.38000	2.81000	24.76000	2.86000	3.04148	3	0
148.44000	4.24000	2.87000	12.69000	3.29000	3.64950	3	1
147.86000	4.09000	2.86000	15.31000	3.41000	3.55480	3	2
148.23000	4.23000	2.87000	12.59000	3.32000	3.65376	3	0
155.22000	7.17000	2.89000	9.23000	2.84000	2.78482	3	1
149.76000	5.09000	2.81000	22.81000	3.05000	2.51970	3	2
155.15000	8.17000	2.89000	10.36000	2.93000	2.71717	3	0
155.45000	8.08000	2.89000	10.28000	2.92000	2.71443	3	1
148.54000	8.70000	2.87000	24.04000	2.63000	2.49933	3	2
146.38000	2.98000	2.83000	24.75000	2.89000	3.74730	3	0
148.24000	9.86000	2.87000	14.09000	2.65000	2.56811	3	1
149.37000	2.14000	2.84000	12.14000	3.15000	3.83266	3	2
156.18000	4.52000	2.82000	19.00000	2.78000	2.49599	3	0
150.93000	5.28000	2.87000	20.86000	3.22000	3.80322	3	1
154.27000	6.64000	2.89000	9.33000	2.87000	2.84108	3	2
145.78000	9.27000	2.87000	18.33000	2.76000	2.48379	3	0
146.86000	2.29000	2.86000	22.09000	3.14000	3.83210	3	1
149.00000	9.99000	2.88000	16.79000	2.65000	3.18635	3	2
152.88000	8.46000	2.87000	24.38000	2.78000	2.40037	3	0
151.57000	6.33000	2.85000	24.80000	2.64000	2.27316	3	1
151.85000	4.77000	2.89000	15.23000	2.92000	3.37476	3	2
151.81000	5.44000	2.88000	22.99000	3.12000	3.66210	3	0
146.38000	4.14000	2.85000	21.58000	3.27000	3.85983	3	1
170.88000	10.17000	2.84000	20.88000	3.23000	2.98601	3	2
153.01000	2.02000	2.83000	12.45000	3.00000	3.81371	3	0
161.41000	7.86000	2.83000	13.21000	3.14000	2.34688	3	1
154.85000	5.29000	2.81000	17.73000	3.00000	2.66878	3	2
150.60000	2.38000	2.85000	12.79000	3.23000	3.87904	3	0
151.16000	2.01000	2.83000	11.23000	3.18000	3.80981	3	1
148.84000	2.68000	2.87000	23.29000	3.14000	3.84760	3	2
157.77000	9.07000	2.83000	24.96000	2.94000	2.22008	3	0
149.73000	7.86000	2.84000	17.17000	3.22000	3.96525	3	1
147.61000	5.31000	2.84000	20.04000	3.22000	3.96663	3	2
158.58000	2.60000	2.84000	13.09000	3.22000	3.88078	3	0
162.34000	12.12000	2.83000	20.22000	3.15000	2.44445	3	1
149.04000	7.28000	2.83000	18.29000	2.87000	2.19965	3	2
149.21000	3.50000	2.82000	16.17000	2.84000	3.76529	3	0
149.82000	7.07000	2.89000	19.63000	3.09000	3.11566	3	1
152.33000	2.70000	2.88000	17.60000	3.45000	3.28658	3	2
147.90000	6.67000	2.83000	21.48000	3.05000	3.95867	3	0
156.62000	7.18000	2.81000	16.80000	3.04000	2.39768	3	1
150.34000	7.58000	2.90000	22.47000	3.06000	3.11416	3	2
150.50000	10.52000	2.83000	13.10000	2.96000	2.13130	3	0
156.20000	8.31000	2.80000	18.34000	2.98000	2.71584	3	1
150.22000	5.25000	2.86000	20.49000	3.21000	4.02668	3	2
143.92000	2.98000	2.84000	21.88000	3.09000	3.93894	3	0
147.11000	3.04000	2.85000	22.17000	3.19000	2.13811	3	1
156.66000	8.94000	2.82000	24.63000	3.02000	2.24514	3	2
156.78000	5.43000	2.83000	21.39000	2.82000	2.11661	3	0
145.25000	9.24000	2.88000	19.67000	2.73000	2.44776	3	1
148.41000	4.74000	2.87000	17.16000	3.18000	3.95985	3	2
151.72000	7.42000	2.90000	18.52000	2.96000	2.75608	3	0
157.88000	5.09000	2.81000	16.78000	2.99000	2.54695	3	1
143.88000	3.23000	2.86000	12.08000	3.30000	3.88717	3	2
151.96000	10.90000	2.80000	12.48000	2.95000	3.33119	3	0
157.67000	10.57000	2.82000	15.43000	3.06000	2.20884	3	1
149.64000	10.30000	2.89000	20.86000	2.63000	3.13034	3	2
148.68000	5.65000	2.88000	18.26000	2.46000	2.99589	3	0
150.04000	1.96000	2.82000	12.09000	3.08000	3.89027	3	1
148.35000	5.65000	2.89000	13.32000	2.82000	3.68011	3	2
152.94000	5.96000	2.81000	10.26000	2.87000	2.29629	3	0
145.08000	6.60000	2.88000	21.56000	2.84000	3.79312	3	1
161.08000	10.74000	2.81000	20.70000	2.88000	2.39021	3	2
161.53000	6.28000	2.82000	9.18000	3.00000	2.15259	3	0
146.82000	7.86000	2.90000	18.49000	3.04000	2.73694	3	1
155.50000	11.52000	2.81000	15.93000	2.99000	2.28283	3	2
149.91000	10.34000	2.89000	23.19000	2.63000	3.10892	3	0
150.97000	7.10000	2.87000	20.30000	2.77000	4.04365	3	1
152.79000	7.85000	2.90000	24.75000	3.26000	2.78829	3	2
155.55000	10.61000	2.80000	18.31000	2.92000	2.71993	3	0
153.54000	7.54000	2.79000	18.39000	2.90000	3.00280	3	1
166.10000	6.52000	2.81000	20.91000	2.97000	2.56145	3	2
166.10000	14.53000	2.84000	18.33000	3.04000	2.36573	3	0
157.58000	8.93000	2.81000	11.42000	3.02000	2.30788	3	1
153.26000	7.53000	2.90000	22.27000	2.94000	2.93971	3	2
157.99000	9.79000	2.82000	12.94000	2.93000	2.10261	3	0
158.00000	11.66000	2.88000	8.83000	3.12000	2.26297	3	1
144.25000	3.90000	2.88000	17.20000	3.07000	3.95609	3	2
166.16000	11.06000	2.82000	9.84000	2.92000	2.25503	3	0
149.44000	4.84000	2.89000	23.99000	3.11000	3.67796	3	1
146.60000	7.11000	2.89000	13.30000	2.52000	3.53334	3	2
151.17000	2.66000	2.89000	14.42000	2.95000	3.73760	3	0
165.89000	8.55000	2.80000	22.94000	2.82000	3.13700	3	1
161.42000	5.99000	2.81000	10.01000	3.02000	2.15631	3	2
166.24000	6.35000	2.80000	19.83000	2.97000	2.62567	3	0
153.78000	7.20000	2.88000	9.24000	3.51000	2.39615	3	1
163.73000	9.08000	2.88000	24.84000	2.86000	2.16376	3	2
155.02000	11.82000	2.84000	11.24000	3.16000	1.93105	3	0
160.35000	9.34000	2.82000	13.30000	3.09000	2.02243	3	1
144.17000	7.82000	2.88000	14.20000	2.52000	3.73300	3	2
148.50000	7.13000	2.79000	23.62000	2.69000	3.03336	3	0
152.57000	4.92000	2.89000	14.85000	2.55000	2.48714	3	1
150.24000	4.17000	2.83000	13.01000	2.85000	1.83973	3	2
154.31000	8.84000	2.81000	23.55000	2.98000	2.07780	3	0
155.89000	7.70000	2.80000	22.55000	2.93000	2.38991	3	1
143.45000	3.35000	2.90000	18.81000	2.80000	3.50853	3	2
154.25000	8.38000	2.91000	23.80000	2.92000	2.84623	3	0
159.18000	10.97000	2.81000	18.71000	2.87000	2.15854	3	1
145.43000	3.34000	2.79000	13.90000	2.73000	3.19414	3	2
161.07000	6.32000	2.80000	13.74000	2.75000	2.42516	3	0
167.21000	11.25000	2.83000	21.32000	3.06000	1.98945	3	1
144.44000	6.98000	2.87000	19.15000	3.04000	4.27397	3	2
154.97000	15.04000	2.82000	14.61000	2.95000	2.00043	3	0
144.72000	7.29000	2.88000	19.45000	2.99000	4.23791	3	1
154.50000	6.72000	2.79000	13.40000	2.82000	2.28872	3	2
160.18000	11.12000	2.81000	19.74000	2.83000	2.13802	3	0
155.92000	8.85000	2.86000	16.44000	3.06000	4.42277	3	1
150.79000	8.83000	2.86000	15.62000	2.89000	4.42239	3	2
155.21000	8.70000	2.86000	17.16000	3.07000	4.42119	3	0
145.55000	4.62000	2.86000	12.97000	3.30000	4.34225	3	1
143.85000	8.52000	2.84000	16.74000	3.14000	4.41446	3	2
157.07000	8.92000	2.86000	15.56000	3.00000	4.42582	3	0
144.72000	8.03000	2.89000	13.74000	2.67000	3.91519	3	1
165.59000	12.06000	2.81000	14.13000	3.06000	2.05808	3	2
150.47000	5.59000	2.80000	22.19000	2.73000	2.10907	3	0
156.89000	14.67000	2.80000	19.54000	2.71000	2.45834	3	1
159.88000	1.27000	2.84000	24.11000	3.10000	4.37400	3	2
154.15000	2.46000	2.80000	13.01000	2.85000	4.02335	3	0
150.51000	2.44000	2.88000	14.46000	3.30000	4.18080	3	1
143.63000	3.99000	2.87000	13.77000	2.90000	4.41120	3	2
146.86000	8.80000	2.86000	17.23000	2.63000	4.40759	3	0
144.89000	7.21000	2.89000	16.78000	2.88000	4.25700	3	1
151.02000	4.63000	2.86000	14.63000	2.90000	4.52667	3	2
146.46000	12.04000	2.81000	8.61000	3.04000	1.84173	3	0
144.67000	4.33000	2.85000	13.31000	3.05000	4.53905	3	1
157.92000	8.34000	2.80000	16.24000	2.67000	2.03675	3	2
161.88000	11.50000	2.80000	23.70000	2.74000	2.12372	3	0
146.92000	8.69000	2.92000	18.46000	2.74000	2.69904	3	1
151.19000	4.69000	2.85000	14.43000	3.03000	4.61872	3	2
146.35000	4.15000	2.85000	16.13000	2.81000	1.53453	3	0
161.55000	7.22000	2.78000	17.67000	2.85000	2.32114	3	1
165.94000	2.21000	2.85000	19.96000	3.23000	4.45353	3	2
165.47000	10.53000	2.81000	13.61000	3.02000	1.84745	3	0
152.27000	6.02000	2.80000	18.33000	2.80000	1.88241	3	1
149.06000	8.54000	2.89000	16.37000	2.81000	4.42444	3	2
144.97000	7.70000	2.88000	14.78000	2.85000	4.45708	3	0
160.24000	13.41000	2.82000	24.59000	2.67000	1.77422	3	1
150.07000	2.92000	2.90000	14.22000	3.51000	4.00551	3	2
149.68000	3.36000	2.87000	11.98000	3.11000	4.62965	3	0
149.77000	3.30000	2.86000	12.44000	3.31000	4.62963	3	1
145.38000	4.19000	2.83000	15.60000	2.79000	1.49346	3	2
158.42000	11.17000	2.82000	15.99000	2.88000	1.55072	3	0
144.80000	7.58000	2.89000	15.85000	2.66000	4.41097	3	1
150.08000	0.98000	2.77000	16.65000	2.67000	2.81296	3	2
167.66000	11.97000	2.81000	12.29000	2.96000	1.71559	3	0
161.72000	10.90000	2.79000	12.40000	2.82000	2.06213	3	1
143.27000	8.22000	2.90000	18.34000	2.62000	4.16381	3	2
152.19000	3.68000	2.91000	21.51000	3.53000	3.89244	3	0
147.55000	4.27000	2.81000	16.85000	2.77000	1.48058	3	1
143.92000	8.03000	2.90000	17.16000	2.82000	4.44881	3	2
164.36000	10.01000	2.78000	8.76000	2.72000	2.21987	3	0
158.21000	6.76000	2.79000	17.26000	2.86000	1.77981	3	1
153.33000	4.01000	2.92000	24.85000	3.55000	3.45267	3	2
145.50000	7.61000	2.91000	14.41000	2.65000	4.30327	3	0
144.97000	7.51000	2.91000	17.02000	2.74000	4.41820	3	1
145.13000	8.73000	2.79000	16.02000	2.58000	4.40844	3	2
154.85000	5.53000	2.92000	22.26000	3.84000	3.29534	3	0
164.66000	10.31000	2.77000	9.53000	2.68000	2.14638	3	1
144.27000	7.44000	2.92000	16.75000	2.70000	4.46416	3	2
152.29000	4.19000	2.80000	15.95000	2.57000	1.35064	3	0
154.57000	3.38000	2.93000	21.14000	3.58000	4.16166	3	1
201.41000	6.51000	2.85000	24.51000	2.64000	2.86334	3	2
162.55000	10.41000	2.75000	11.61000	2.54000	2.15045	3	0
155.29000	2.77000	2.95000	21.78000	3.85000	3.48301	3	1
154.22000	2.33000	2.94000	18.71000	3.68000	4.31358	3	2
159.39000	3.36000	2.98000	22.25000	3.38000	3.71701	3	0
154.68000	7.38000	2.79000	15.87000	3.41000	2.66634	4	1
157.81000	6.25000	2.78000	17.79000	3.47000	2.75853	4	2
159.57000	7.82000	2.79000	15.36000	3.42000	2.45826	4	0
153.91000	8.18000	2.79000	18.45000	3.49000	2.53557	4	1
154.46000	7.60000	2.80000	17.68000	3.32000	2.88640	4	2
158.32000	6.66000	2.79000	16.74000	3.32000	2.42974	4	0
